,x,y
66,-0.2383143691346511,-0.44813448977174186
67,0.23089880104207375,0.8117821705885077
68,-0.15938273792315372,-0.20010089668814565
69,-0.04859313067833516,-0.07384687039508324
70,0.7227252730539477,0.11606301854101006
71,0.015011266586232875,-0.4152831879329089
72,-0.2666020767427392,0.5339851270510879
73,0.21952971595370002,0.4743112288070117
74,-0.2122794805266049,-0.004389035918555771
75,-0.27248948008844975,-0.08526689255018617
76,-0.15982968874091422,-0.22063716706948056
77,-0.2866146169159434,-0.05606055002889067
78,-0.021502477463821227,-0.18776033694458746
79,0.019907045758688638,-0.35083286633078914
80,0.09468103041309457,-0.31701043105687854
81,-0.24133376776656615,-0.26141411606869897
82,0.5542547558452302,-0.11376377385809866
83,-0.2284452305972964,0.9020271941121193
84,-0.24745121226700934,0.3093574877393185
85,0.21711482055451284,0.05292826163570405
86,-0.11510206777289715,0.6085700157078019
87,0.38733291831639827,0.08951480827756397
88,0.1752397324546888,-0.08312113290460532
89,0.05094947288961695,0.5861215344232148
90,-0.036686292785911914,-0.5247882470278178
91,0.09169604086552931,-0.46386463286457047
92,-0.02155099964425599,-0.02622028394783972
93,-0.4173797997667085,0.21643475581111063
94,0.14134177023869793,-0.3925784582201128
95,0.2732448980295294,-0.07521139002125601
96,-0.005251855073323753,-0.36513151270241667
97,-0.38356997444043955,0.7911747761850191
98,0.25018178373946065,-0.15786053670814276
99,0.10836035609148964,-0.5124437177670611
100,-0.278135570830269,-0.23751001187286266
101,-0.2703682010717363,-0.1881268643467152
102,0.02820229691703,-0.17078518580480018
103,0.23111939706620646,0.5088365222962196
104,0.2691389230616332,0.19602007436480087
105,0.5439815859353658,0.10164974423530204
106,-0.16572284621390596,-0.43133047667130675
107,-0.03420362120569918,0.22332095008147312
108,0.14959264966992597,-0.1343464927141382
109,-0.3946822086941851,0.870444667722578
110,0.3175448734536302,0.11421203414736267
111,0.2467578209428276,-0.256567232442447
112,-0.007212496472937236,1.0
113,0.016770171549713383,-0.47938968090086215
114,-0.15948358547468322,0.7479691648693806
115,-0.3448560443172711,-0.4599318578158514
116,0.6205822071138667,0.18042699306432444
117,-0.12016132947242232,-0.5527455375380865
118,-0.4086997305577544,0.3822930105558356
119,0.06881293228903489,0.0914755648330159
120,0.4071206248416599,-0.025035523795907535
121,0.14793849982196836,0.16826176798244433
122,0.26003703238280196,-0.4541393991112896
123,0.28173366555922685,-0.29747639504140455
124,0.191404217950356,-0.20892467747897825
125,0.16682859811985065,-0.17796028817662018
126,0.05346531161490961,-0.5019985725916463
127,-0.17252740703170322,0.5401764552762626
128,0.1273259204720158,0.21635103350080312
129,-0.23153969683855688,0.5699232340409527
130,0.1195762133255369,0.2536979800773228
131,0.1782558084551638,-0.29885547360009085
132,-0.22388999313188257,-0.3908267976767191
133,-0.33207663869354687,0.41266615120169486
134,-0.1698439772607628,-0.536437310801311
135,0.31339502817734843,-0.2067349560262299
136,0.06214134815913721,0.515554538712339
137,-0.40481208561118553,-0.23558538976203966
138,0.13828206015484457,-0.32969396203065815
139,0.7857924126426931,0.3164317473613796
140,0.05111998013994342,-0.2930234588713431
141,-0.14787198912644836,0.938362402727853
142,0.00034417946302115816,-0.2802183572083031
143,0.006569779660336888,-0.06350850435883768
144,0.24580269590929954,0.3737996463189177
145,-0.30097416693735735,-0.3090434180361243
146,-0.02583664143565464,-0.22872839321850616
147,-0.021709902542483644,0.6151751534866715
148,-0.1979408850692852,-0.39878873305900514
149,-0.13137254211264107,0.03807648410991348
150,0.05406634879200136,-0.08347792346222024
151,-0.07801045169033323,-0.24913242280434086
152,0.18150004045137166,0.4105935582763688
153,0.08805217366637087,0.2932376695105203
154,-0.3454972831873884,0.5118939187360884
155,-0.2624637668106062,-0.32337708355707834
156,0.2369907227441256,0.07654685331261767
157,-0.12956977910013096,-0.4808562694270227
158,0.45687721156736666,-0.05462662216981412
159,-0.07676887767307669,0.3190110775876805
160,-0.2797550253092024,-0.4400497013098295
161,-0.28750631034942636,-0.12949100616276865
162,-0.10233078494471631,-0.2975603283174187
163,-0.007549988815374905,-0.4222458958461886
164,0.10070004838884652,0.3714307295286681
165,-0.14896944366549933,0.703298500806021
166,0.5918869065320408,0.18035286579106255
167,-0.3405303273306236,-0.1744258883323263
168,0.23885018794815588,0.01283324387970929
169,0.12419304171949143,-0.2677307210816632
170,0.48659797690629714,0.26551637341188616
171,0.24079021130730724,-0.2947159569548797
172,0.19427647878750667,-0.13144498321506712
173,0.10411324203159944,0.5659384456919234
174,0.3876010010666031,-0.22095850335157668
175,-0.27321107145093104,0.1395023071138134
176,0.1521722220050995,-0.4664432037235306
177,0.12435964772397586,-0.10897648302622814
178,0.2835274001124557,-0.1418921761460939
179,-0.33228749280648007,0.8213175051370569
180,-0.04534232309369992,0.43952881204606514
181,0.13838914434881142,-0.021288124786895055
182,0.3379615935634226,0.33165878858109965
183,0.030787331656025648,-0.007104527987822871
184,-0.085538968636622,-0.15436365670673438
185,0.9181592941113905,0.23734627692704013
186,-0.07203473323072339,-0.1222456403207732
187,0.1954170507442617,0.19955385252340593
188,0.07657198863954227,0.027190756873739216
189,-0.18682882990020624,-0.16264631096349919
190,0.12118820760202832,0.7310401721857724
191,0.28079962026198785,0.3065466410754588
192,0.0002987406716278917,-0.01137689986359813
193,0.2183410384743649,-0.28675194579774577
194,-0.27778968404321164,0.0041003738243877465
195,-0.5224284953783309,0.8106760112988753
196,-0.03741190678737206,-0.14596487573165778
197,-0.14812342002852094,-0.36101082191076433
198,0.24435754730905984,-0.3809952640431729
199,-0.08010381782868777,-0.48851770987945736
200,0.00598202508296786,-0.24348079112805995
201,-0.19376795769094152,-0.08795966597545735
202,0.3736027813001923,-0.1681991245521948
203,0.04064637096142838,-0.23588258789078154
204,0.35060253516396783,-0.27908526038501086
205,-0.04560104233919605,0.07107411058280474
206,-0.05754240521521386,0.7642679188460679
207,0.4011329197978733,0.5194042113788275
208,0.05905666494252639,0.2908886570917334
209,0.06695491806580288,0.7539835147455458
210,-0.08927388471521472,-0.20244384621101152
211,-0.0712039285187372,0.018505370424185933
212,-0.32646253678062803,-0.3702538834242231
213,-0.11224361573718629,-0.4360571534556478
214,-0.13669506981565205,-0.5110431044576694
215,-0.3205279345800847,-0.05959621281227338
216,0.3539149335968771,0.07330722962791819
217,0.10507332287621186,-0.045236923275139625
218,-0.21143340690083332,0.3994628134850857
219,0.05637812951989294,-0.3448737729984002
220,-0.15152087244659457,0.20753714197068862
221,-0.0565024154281749,-0.28827399797998604
222,0.052593072468425865,-0.04736948365022294
223,-0.21309587608956163,0.02548481077410308
224,-0.6721917880350663,0.40873122520975236
225,-0.13458337215220614,0.019701149648362042
226,0.3449562308556812,-0.021509758208045043
227,0.055950241311817896,-0.38360742550055393
228,-0.1468971652634275,-0.047333286883385825
229,-0.07563029302143154,0.17117282084971366
230,0.3441004305008788,0.40338577021482
231,0.21768695144707167,-0.08077893322699545
232,0.18529144519693763,-0.010220807695746816
233,-0.25500106622642404,-0.3801499912840906
234,0.20625449887201344,-0.38652843616982174
235,0.2197748109792082,-0.42319384717460545
236,-0.05632213742454101,0.21264274017169238
237,0.15398387613800835,0.5602039412601397
238,0.185626188896801,-0.25788077673453486
239,-0.04894880925634842,0.7093590925647641
240,-0.1953610867663512,-0.26751733538305494
241,-0.14945002456033757,-0.315140069850658
242,0.260071921396272,-0.22480058113517265
243,-0.31944027705323924,-0.10718229013594291
244,0.19554597202229676,-0.4814243351272124
245,-0.557930421690432,0.5554096482597285
246,-0.3152204856856494,0.10689623846071351
247,0.14448053465991648,-0.36306104572119025
248,-0.5541194849529082,-0.19771906103519157
249,0.07983083672937405,-0.09366860788068611
